frame,index_tip_x,index_tip_y,nose_tip_x,nose_tip_y
33,1.023611111111111,0.2611111111111111,0.2125,0.5013888888888889
58,1.0055555555555555,0.22916666666666666,,
59,0.9763888888888889,0.23333333333333334,,
60,0.9777777777777777,0.23472222222222222,,
61,0.9805555555555555,0.23055555555555557,,
62,0.9708333333333333,0.2361111111111111,,
63,0.9638888888888889,0.21388888888888888,,
64,0.9666666666666667,0.1986111111111111,,
65,0.9722222222222222,0.1875,,
66,0.9805555555555555,0.1763888888888889,,
67,0.9777777777777777,0.1763888888888889,,
68,0.9708333333333333,0.1736111111111111,,
69,0.9680555555555556,0.16527777777777777,,
70,0.9680555555555556,0.1625,,
71,1.0166666666666666,0.18611111111111112,,
72,0.9944444444444445,0.19027777777777777,,
73,0.9486111111111111,0.19305555555555556,,
74,0.9472222222222222,0.2013888888888889,,
75,0.9513888888888888,0.2125,,
76,0.9458333333333333,0.2222222222222222,,
77,0.8847222222222222,0.18611111111111112,,
78,0.8694444444444445,0.1986111111111111,,
79,0.8875,0.2111111111111111,,
80,0.9027777777777778,0.24583333333333332,,
81,0.8625,0.225,,
82,0.8486111111111111,0.22361111111111112,,
83,0.8166666666666667,0.2125,,
84,0.7972222222222223,0.2263888888888889,,
85,0.7736111111111111,0.23055555555555557,,
86,0.7513888888888889,0.2263888888888889,,
87,0.7291666666666666,0.2263888888888889,,
89,0.6722222222222223,0.21944444444444444,,
90,0.6736111111111112,0.2263888888888889,,
182,0.9972222222222222,0.225,,
187,0.9902777777777778,0.23333333333333334,,
224,0.27361111111111114,0.4444444444444444,,
225,0.2777777777777778,0.45,,
226,0.2777777777777778,0.45416666666666666,,
227,0.28194444444444444,0.45416666666666666,,
228,0.29444444444444445,0.44166666666666665,,
229,0.30416666666666664,0.45694444444444443,,
230,0.3111111111111111,0.4625,,
231,0.3111111111111111,0.4652777777777778,,
232,0.3125,0.4638888888888889,,
233,0.3125,0.46805555555555556,,
234,0.30972222222222223,0.4736111111111111,,
235,0.30694444444444446,0.475,,
236,0.30833333333333335,0.4861111111111111,,
237,0.30972222222222223,0.4930555555555556,,
238,0.3138888888888889,0.49722222222222223,,
239,0.32222222222222224,0.5,,
240,0.3333333333333333,0.5083333333333333,,
241,0.3472222222222222,0.5097222222222222,,
242,0.3597222222222222,0.5083333333333333,,
243,0.3680555555555556,0.5083333333333333,,
244,0.38333333333333336,0.5097222222222222,,
245,0.39166666666666666,0.5083333333333333,,
246,0.3902777777777778,0.4666666666666667,,
247,0.4083333333333333,0.5041666666666667,,
248,0.3902777777777778,0.39444444444444443,,
249,0.4013888888888889,0.4222222222222222,,
250,0.41944444444444445,0.4652777777777778,,
251,0.40555555555555556,0.4,,
252,0.43472222222222223,0.35555555555555557,,
253,0.44166666666666665,0.3680555555555556,,
255,0.4027777777777778,0.4125,,
256,0.4236111111111111,0.3625,,
257,0.4305555555555556,0.3625,,
258,0.4388888888888889,0.35694444444444445,,
259,0.43333333333333335,0.35555555555555557,,
260,0.40694444444444444,0.39861111111111114,,
261,0.41388888888888886,0.3972222222222222,,
262,0.4083333333333333,0.4027777777777778,,
263,0.4583333333333333,0.3902777777777778,,
264,0.425,0.3888888888888889,,
281,0.3236111111111111,0.5055555555555555,,
282,0.32222222222222224,0.49583333333333335,,
283,0.31666666666666665,0.5,,
284,0.3138888888888889,0.49722222222222223,,
285,0.3055555555555556,0.49166666666666664,,
286,0.2986111111111111,0.49027777777777776,,
287,0.29583333333333334,0.4875,,
288,0.2902777777777778,0.4861111111111111,,
289,0.28888888888888886,0.4875,,
290,0.28888888888888886,0.4888888888888889,,
291,0.2861111111111111,0.4875,,
292,0.2875,0.4875,,
293,0.28888888888888886,0.4847222222222222,,
294,0.2875,0.48333333333333334,,
295,0.2875,0.4791666666666667,,
296,0.2861111111111111,0.4777777777777778,,
297,0.2861111111111111,0.4791666666666667,,
298,0.2875,0.48055555555555557,,
299,0.2861111111111111,0.48055555555555557,,
300,0.2847222222222222,0.48194444444444445,,
301,0.2861111111111111,0.48333333333333334,,
302,0.2847222222222222,0.48055555555555557,,
303,0.2847222222222222,0.4791666666666667,,
304,0.28194444444444444,0.475,,
305,0.2791666666666667,0.4708333333333333,,
306,0.275,0.4708333333333333,,
307,0.27361111111111114,0.4638888888888889,,
308,0.26805555555555555,0.4625,,
