frame,index_tip_x,index_tip_y,nose_tip_x,nose_tip_y
1,0.7680555555555556,0.25833333333333336,0.6305555555555555,0.6125
2,0.7625,0.2722222222222222,,
3,0.7555555555555555,0.2833333333333333,,
4,0.7513888888888889,0.28888888888888886,,
5,0.7305555555555555,0.29583333333333334,,
6,0.7180555555555556,0.3013888888888889,,
7,0.7152777777777778,0.3055555555555556,,
8,0.7097222222222223,0.3138888888888889,,
9,0.7013888888888888,0.31805555555555554,,
10,0.6986111111111111,0.32083333333333336,,
11,0.6958333333333333,0.3263888888888889,,
12,0.6930555555555555,0.33055555555555555,,
13,0.6930555555555555,0.33611111111111114,,
14,0.6958333333333333,0.3388888888888889,,
15,0.6930555555555555,0.34305555555555556,,
16,0.6902777777777778,0.3458333333333333,,
17,0.6902777777777778,0.3472222222222222,,
18,0.6888888888888889,0.35,,
19,0.6875,0.3541666666666667,,
20,0.6819444444444445,0.3611111111111111,,
21,0.6763888888888889,0.3638888888888889,,
22,0.6763888888888889,0.36527777777777776,,
23,0.6777777777777778,0.3680555555555556,,
24,0.6736111111111112,0.37222222222222223,,
25,0.6666666666666666,0.375,,
26,0.6597222222222222,0.37916666666666665,,
27,0.6541666666666667,0.38333333333333336,,
28,0.6513888888888889,0.3888888888888889,,
29,0.6527777777777778,0.39166666666666666,,
30,0.6527777777777778,0.39166666666666666,,
31,0.6513888888888889,0.39305555555555555,,
32,0.65,0.3902777777777778,,
33,0.6486111111111111,0.3902777777777778,,
34,0.6486111111111111,0.3888888888888889,,
35,0.6444444444444445,0.3888888888888889,,
36,0.6458333333333334,0.3888888888888889,,
37,0.6430555555555556,0.3861111111111111,,
38,0.6472222222222223,0.3861111111111111,,
39,0.65,0.3861111111111111,,
40,0.6513888888888889,0.3861111111111111,,
41,0.6541666666666667,0.3875,,
42,0.6527777777777778,0.3875,,
43,0.65,0.3875,,
44,0.65,0.3875,,
45,0.6486111111111111,0.3875,,
46,0.6472222222222223,0.3861111111111111,,
47,0.6486111111111111,0.3861111111111111,,
48,0.6486111111111111,0.3861111111111111,,
49,0.65,0.3861111111111111,,
50,0.6513888888888889,0.3875,,
51,0.65,0.3888888888888889,,
52,0.65,0.3902777777777778,,
53,0.6513888888888889,0.39166666666666666,,
54,0.65,0.39305555555555555,,
55,0.6527777777777778,0.39444444444444443,,
56,0.6527777777777778,0.39444444444444443,,
57,0.65,0.39444444444444443,,
58,0.6513888888888889,0.3958333333333333,,
59,0.65,0.3958333333333333,,
60,0.65,0.3972222222222222,,
61,0.6513888888888889,0.3972222222222222,,
62,0.6513888888888889,0.3958333333333333,,
63,0.6527777777777778,0.3958333333333333,,
64,0.6486111111111111,0.39444444444444443,,
65,0.6486111111111111,0.39444444444444443,,
66,0.6486111111111111,0.3958333333333333,,
67,0.6486111111111111,0.39444444444444443,,
68,0.6486111111111111,0.39444444444444443,,
69,0.6486111111111111,0.39444444444444443,,
70,0.6472222222222223,0.39305555555555555,,
71,0.6472222222222223,0.39305555555555555,,
