frame,index_tip_x,index_tip_y,nose_tip_x,nose_tip_y
1,0.003984063745019917,0.007692307692307443,0.0,0.0
2,0.0,0.0,,
3,0.011952191235059861,0.007692307692307443,,
4,0.011952191235059861,0.015384615384615108,,
5,0.003984063745019917,0.007692307692307443,,
6,0.0,0.023076923076922773,,
7,0.003984063745019917,0.023076923076922773,,
8,0.003984063745019917,0.03076923076923066,,
9,0.003984063745019917,0.03846153846153855,,
10,0.007968127490039834,0.05384615384615388,,
11,0.011952191235059861,0.06923076923076876,,
12,0.019920318725099695,0.0923076923076922,,
13,0.043824701195219085,0.16923076923076885,,
14,0.07968127490039834,0.27692307692307705,,
15,0.09163346613545831,0.32307692307692304,,
16,0.10756972111553775,0.38461538461538436,,
17,0.1354581673306774,0.4461538461538457,,
18,0.1593625498007969,0.47692307692307634,,
19,0.17928286852589626,0.5307692307692309,,
20,0.20318725099601598,0.5692307692307688,,
21,0.22709163346613548,0.5846153846153845,,
22,0.2509960159362552,0.6153846153846156,,
23,0.2788844621513944,0.6615384615384616,,
24,0.29482071713147406,0.7538461538461536,,
25,0.31872509960159356,0.7923076923076919,,
26,0.3426294820717133,0.8307692307692307,,
27,0.3705179282868525,0.8615384615384614,,
28,0.3944223107569722,0.892307692307692,,
29,0.4223107569721114,0.9076923076923078,,
30,0.45019920318725104,0.9230769230769231,,
31,0.47808764940239024,0.9230769230769231,,
32,0.49800796812749004,0.9461538461538461,,
33,0.5298804780876492,0.9846153846153844,,
34,0.5498007968127492,0.9846153846153844,,
35,0.5737051792828685,0.9846153846153844,,
36,0.597609561752988,0.9999999999999998,,
37,0.6175298804780875,0.9846153846153844,,
38,0.6454183266932272,0.9692307692307691,,
39,0.6693227091633465,0.9538461538461538,,
40,0.689243027888446,0.9153846153846155,,
41,0.7091633466135456,0.9076923076923078,,
42,0.7250996015936255,0.8846153846153844,,
43,0.749003984063745,0.846153846153846,,
44,0.7808764940239041,0.7846153846153843,,
45,0.8047808764940241,0.7692307692307694,,
46,0.8247011952191234,0.7538461538461536,,
47,0.8406374501992031,0.7307692307692306,,
48,0.8565737051792828,0.7076923076923076,,
49,0.8645418326693226,0.6923076923076923,,
50,0.8884462151394419,0.6461538461538463,,
51,0.9083665338645419,0.607692307692308,,
52,0.9243027888446214,0.5692307692307688,,
53,0.9282868525896413,0.5461538461538462,,
54,0.9322709163346612,0.5307692307692309,,
55,0.9362549800796811,0.5153846153846151,,
56,0.9442231075697209,0.4999999999999998,,
57,0.9442231075697209,0.47692307692307634,,
58,0.9482071713147409,0.4692307692307691,,
59,0.9561752988047807,0.4461538461538457,,
60,0.9601593625498006,0.42307692307692313,,
61,0.9641434262948205,0.3999999999999997,,
62,0.9721115537848604,0.38461538461538436,,
63,0.9721115537848604,0.36923076923076903,,
64,0.9721115537848604,0.3538461538461537,,
65,0.9760956175298803,0.33846153846153837,,
66,0.9800796812749002,0.32307692307692304,,
67,0.9840637450199203,0.3153846153846154,,
68,0.9880478087649402,0.29230769230769194,,
69,0.9920318725099602,0.2692307692307694,,
70,0.9880478087649402,0.2615384615384617,,
71,0.9880478087649402,0.2615384615384617,,
72,0.9920318725099602,0.2615384615384617,,
73,0.9920318725099602,0.28461538461538427,,
74,0.9920318725099602,0.2615384615384617,,
75,0.9920318725099602,0.2615384615384617,,
76,0.9960159362549801,0.2692307692307694,,
77,1.0,0.2230769230769225,,
78,0.9960159362549801,0.25384615384615405,,
79,0.9960159362549801,0.24615384615384595,,
80,0.9960159362549801,0.23846153846153828,,
81,0.9960159362549801,0.25384615384615405,,
82,0.9960159362549801,0.23846153846153828,,
83,0.9960159362549801,0.23076923076923062,,
84,0.9960159362549801,0.23076923076923062,,
