frame,index_tip_x,index_tip_y,nose_tip_x,nose_tip_y
1,0.5458333333333333,0.004166666666666667,0.29444444444444445,0.6972222222222222
2,0.5444444444444444,-0.004166666666666667,,
3,0.5361111111111111,-0.013888888888888888,,
4,0.5333333333333333,-0.02361111111111111,,
5,0.5361111111111111,-0.016666666666666666,,
6,0.5319444444444444,-0.016666666666666666,,
7,0.5319444444444444,-0.018055555555555554,,
8,0.5305555555555556,-0.016666666666666666,,
9,0.5333333333333333,-0.013888888888888888,,
10,0.5347222222222222,-0.013888888888888888,,
11,0.5333333333333333,-0.015277777777777777,,
12,0.5361111111111111,-0.018055555555555554,,
13,0.5402777777777777,-0.013888888888888888,,
14,0.5458333333333333,-0.005555555555555556,,
15,0.5541666666666667,0.011111111111111112,,
16,0.5597222222222222,0.020833333333333332,,
17,0.5708333333333333,0.034722222222222224,,
18,0.5819444444444445,0.04722222222222222,,
19,0.5916666666666667,0.06111111111111111,,
20,0.5986111111111111,0.075,,
21,0.6055555555555555,0.09861111111111111,,
22,0.6208333333333333,0.10694444444444444,,
23,0.6305555555555555,0.12638888888888888,,
24,0.6402777777777777,0.1388888888888889,,
25,0.6458333333333334,0.15555555555555556,,
26,0.6541666666666667,0.1736111111111111,,
27,0.6625,0.19027777777777777,,
28,0.6680555555555555,0.20694444444444443,,
29,0.6722222222222223,0.2263888888888889,,
30,0.6777777777777778,0.24444444444444444,,
31,0.6819444444444445,0.2652777777777778,,
32,0.6833333333333333,0.2861111111111111,,
33,0.6847222222222222,0.3055555555555556,,
34,0.6847222222222222,0.3236111111111111,,
35,0.6833333333333333,0.34305555555555556,,
36,0.6819444444444445,0.3625,,
37,0.6777777777777778,0.3819444444444444,,
38,0.675,0.4013888888888889,,
39,0.6722222222222223,0.41805555555555557,,
40,0.6666666666666666,0.43472222222222223,,
41,0.6638888888888889,0.4513888888888889,,
42,0.6569444444444444,0.46805555555555556,,
43,0.6486111111111111,0.4791666666666667,,
44,0.6486111111111111,0.4888888888888889,,
45,0.6430555555555556,0.49583333333333335,,
46,0.6333333333333333,0.5069444444444444,,
47,0.6291666666666667,0.5222222222222223,,
48,0.6291666666666667,0.5277777777777778,,
49,0.6263888888888889,0.5375,,
50,0.6125,0.55,,
51,0.6013888888888889,0.575,,
52,0.6027777777777777,0.5791666666666667,,
53,0.5944444444444444,0.5902777777777778,,
54,0.5847222222222223,0.6013888888888889,,
55,0.5652777777777778,0.6166666666666667,,
56,0.5625,0.6277777777777778,,
57,0.55,0.6375,,
58,0.5402777777777777,0.6444444444444445,,
59,0.5305555555555556,0.65,,
60,0.5222222222222223,0.6611111111111111,,
61,0.5125,0.6666666666666666,,
62,0.5069444444444444,0.6722222222222223,,
63,0.49722222222222223,0.6763888888888889,,
64,0.4875,0.6819444444444445,,
65,0.48055555555555557,0.6916666666666667,,
66,0.47638888888888886,0.6916666666666667,,
67,0.475,0.6916666666666667,,
68,0.4736111111111111,0.6902777777777778,,
69,0.4666666666666667,0.6958333333333333,,
70,0.4597222222222222,0.6986111111111111,,
71,0.4513888888888889,0.7,,
72,0.44027777777777777,0.7013888888888888,,
73,0.4305555555555556,0.7041666666666667,,
74,0.42083333333333334,0.7055555555555556,,
75,0.4152777777777778,0.7097222222222223,,
76,0.4083333333333333,0.7097222222222223,,
77,0.4,0.7097222222222223,,
78,0.3958333333333333,0.7111111111111111,,
79,0.39166666666666666,0.7125,,
80,0.3875,0.7138888888888889,,
81,0.38472222222222224,0.7166666666666667,,
82,0.37916666666666665,0.7180555555555556,,
83,0.375,0.7208333333333333,,
84,0.36944444444444446,0.7208333333333333,,
85,0.36527777777777776,0.7222222222222222,,
86,0.3597222222222222,0.7236111111111111,,
87,0.3541666666666667,0.7236111111111111,,
88,0.3486111111111111,0.7222222222222222,,
89,0.34305555555555556,0.7194444444444444,,
90,0.3388888888888889,0.7152777777777778,,
91,0.33194444444444443,0.7111111111111111,,
92,0.3263888888888889,0.7083333333333334,,
93,0.32083333333333336,0.7055555555555556,,
94,0.31527777777777777,0.7041666666666667,,
95,0.3138888888888889,0.7055555555555556,,
96,0.30972222222222223,0.7055555555555556,,
97,0.30972222222222223,0.7055555555555556,,
98,0.30972222222222223,0.7055555555555556,,
99,0.30972222222222223,0.7041666666666667,,
100,0.30972222222222223,0.7055555555555556,,
101,0.3111111111111111,0.7055555555555556,,
102,0.3111111111111111,0.7055555555555556,,
103,0.3111111111111111,0.7041666666666667,,
104,0.3111111111111111,0.7027777777777777,,
