frame,index_tip_x,index_tip_y,nose_tip_x,nose_tip_y
1,0.7541666666666667,0.425,0.4847222222222222,0.39305555555555555
2,0.7555555555555555,0.4305555555555556,,
3,0.7513888888888889,0.43333333333333335,,
4,0.7486111111111111,0.43333333333333335,,
5,0.7486111111111111,0.43472222222222223,,
6,0.7486111111111111,0.43472222222222223,,
7,0.7486111111111111,0.43472222222222223,,
8,0.75,0.4361111111111111,,
9,0.75,0.44027777777777777,,
10,0.75,0.44305555555555554,,
11,0.7458333333333333,0.45,,
12,0.7347222222222223,0.45555555555555555,,
13,0.7194444444444444,0.4652777777777778,,
14,0.7027777777777777,0.475,,
15,0.6763888888888889,0.4847222222222222,,
16,0.6513888888888889,0.4875,,
17,0.6291666666666667,0.4875,,
18,0.6055555555555555,0.4847222222222222,,
19,0.5833333333333334,0.48055555555555557,,
20,0.5694444444444444,0.4777777777777778,,
21,0.5541666666666667,0.4736111111111111,,
22,0.5402777777777777,0.4638888888888889,,
23,0.5291666666666667,0.45555555555555555,,
24,0.5180555555555556,0.44027777777777777,,
25,0.5083333333333333,0.41805555555555557,,
26,0.5041666666666667,0.4111111111111111,,
27,0.5041666666666667,0.4083333333333333,,
28,0.5041666666666667,0.40555555555555556,,
29,0.5041666666666667,0.40694444444444444,,
30,0.5041666666666667,0.4041666666666667,,
31,0.5041666666666667,0.4041666666666667,,
