frame,index_tip_x,index_tip_y,nose_tip_x,nose_tip_y
1,0.32083333333333336,0.2791666666666667,0.7222222222222222,0.3388888888888889
2,0.32222222222222224,0.28055555555555556,,
3,0.3236111111111111,0.2791666666666667,,
4,0.32222222222222224,0.2791666666666667,,
5,0.3236111111111111,0.2763888888888889,,
6,0.3236111111111111,0.2777777777777778,,
7,0.32222222222222224,0.2777777777777778,,
8,0.32222222222222224,0.2763888888888889,,
9,0.32222222222222224,0.275,,
10,0.32222222222222224,0.275,,
11,0.32222222222222224,0.275,,
12,0.3236111111111111,0.2763888888888889,,
13,0.3277777777777778,0.2791666666666667,,
14,0.33055555555555555,0.2833333333333333,,
15,0.3347222222222222,0.2861111111111111,,
16,0.3388888888888889,0.28888888888888886,,
17,0.34305555555555556,0.29305555555555557,,
18,0.35,0.3,,
19,0.35833333333333334,0.3055555555555556,,
20,0.36666666666666664,0.325,,
21,0.37916666666666665,0.3375,,
22,0.39444444444444443,0.35,,
23,0.40694444444444444,0.3638888888888889,,
24,0.41805555555555557,0.3819444444444444,,
25,0.42777777777777776,0.39444444444444443,,
26,0.44722222222222224,0.40694444444444444,,
27,0.4625,0.4222222222222222,,
28,0.475,0.43333333333333335,,
29,0.4888888888888889,0.44305555555555554,,
30,0.5027777777777778,0.4486111111111111,,
31,0.5208333333333334,0.4583333333333333,,
32,0.5347222222222222,0.4625,,
33,0.5513888888888889,0.4652777777777778,,
34,0.5611111111111111,0.4652777777777778,,
35,0.5736111111111111,0.46111111111111114,,
36,0.5791666666666667,0.46111111111111114,,
37,0.5958333333333333,0.4625,,
38,0.6083333333333333,0.46111111111111114,,
39,0.6125,0.46111111111111114,,
40,0.625,0.46111111111111114,,
41,0.6305555555555555,0.45694444444444443,,
42,0.6361111111111111,0.4527777777777778,,
43,0.6416666666666667,0.4527777777777778,,
44,0.6458333333333334,0.45,,
45,0.6513888888888889,0.44583333333333336,,
46,0.6569444444444444,0.44166666666666665,,
47,0.6611111111111111,0.4388888888888889,,
48,0.6652777777777777,0.43472222222222223,,
49,0.6694444444444444,0.4305555555555556,,
50,0.6736111111111112,0.4305555555555556,,
51,0.6777777777777778,0.42777777777777776,,
52,0.6819444444444445,0.425,,
53,0.6861111111111111,0.42083333333333334,,
54,0.6888888888888889,0.4152777777777778,,
55,0.6902777777777778,0.4125,,
56,0.6944444444444444,0.4083333333333333,,
57,0.6972222222222222,0.40555555555555556,,
58,0.6986111111111111,0.4027777777777778,,
59,0.7,0.39861111111111114,,
60,0.7013888888888888,0.3972222222222222,,
61,0.7027777777777777,0.39305555555555555,,
62,0.7041666666666667,0.3902777777777778,,
63,0.7055555555555556,0.3875,,
64,0.7055555555555556,0.38472222222222224,,
65,0.7069444444444445,0.3819444444444444,,
66,0.7097222222222223,0.38055555555555554,,
67,0.7111111111111111,0.37916666666666665,,
68,0.7111111111111111,0.38055555555555554,,
69,0.7111111111111111,0.37777777777777777,,
70,0.7138888888888889,0.37777777777777777,,
71,0.7138888888888889,0.37916666666666665,,
72,0.7138888888888889,0.37916666666666665,,
73,0.7138888888888889,0.37777777777777777,,
74,0.7138888888888889,0.3763888888888889,,
75,0.7138888888888889,0.3763888888888889,,
76,0.7138888888888889,0.3763888888888889,,
77,0.7125,0.3763888888888889,,
