frame,index_tip_x,index_tip_y,nose_tip_x,nose_tip_y
1,0.7875,0.6319444444444444,0.19027777777777777,0.5986111111111111
2,0.7888888888888889,0.6305555555555555,,
3,0.7875,0.6319444444444444,,
4,0.7888888888888889,0.6319444444444444,,
5,0.7875,0.6319444444444444,,
6,0.7847222222222222,0.6333333333333333,,
7,0.7805555555555556,0.6347222222222222,,
8,0.7763888888888889,0.6375,,
9,0.7722222222222223,0.6402777777777777,,
10,0.7666666666666667,0.6416666666666667,,
11,0.7583333333333333,0.6472222222222223,,
12,0.7444444444444445,0.6513888888888889,,
13,0.7319444444444444,0.6541666666666667,,
14,0.7222222222222222,0.6583333333333333,,
15,0.7152777777777778,0.6583333333333333,,
16,0.6944444444444444,0.6638888888888889,,
17,0.675,0.6722222222222223,,
18,0.6625,0.6805555555555556,,
19,0.6513888888888889,0.6861111111111111,,
20,0.6347222222222222,0.6944444444444444,,
21,0.6180555555555556,0.7013888888888888,,
22,0.6055555555555555,0.7027777777777777,,
23,0.5930555555555556,0.7055555555555556,,
24,0.575,0.7055555555555556,,
25,0.5569444444444445,0.7083333333333334,,
26,0.5375,0.7083333333333334,,
27,0.5180555555555556,0.7083333333333334,,
28,0.5,0.7055555555555556,,
29,0.48055555555555557,0.7041666666666667,,
30,0.4625,0.7069444444444445,,
31,0.44583333333333336,0.7097222222222223,,
32,0.4236111111111111,0.7069444444444445,,
33,0.4027777777777778,0.7,,
34,0.3819444444444444,0.6930555555555555,,
35,0.3638888888888889,0.6888888888888889,,
36,0.3472222222222222,0.6819444444444445,,
37,0.33611111111111114,0.6791666666666667,,
38,0.32222222222222224,0.6736111111111112,,
39,0.3125,0.6722222222222223,,
40,0.30416666666666664,0.6680555555555555,,
41,0.2972222222222222,0.6625,,
42,0.2875,0.6583333333333333,,
43,0.28055555555555556,0.6569444444444444,,
44,0.27361111111111114,0.6527777777777778,,
45,0.26805555555555555,0.6513888888888889,,
46,0.2652777777777778,0.65,,
47,0.2611111111111111,0.6458333333333334,,
48,0.2569444444444444,0.6430555555555556,,
49,0.2513888888888889,0.6402777777777777,,
50,0.24583333333333332,0.6375,,
51,0.24305555555555555,0.6375,,
52,0.24027777777777778,0.6361111111111111,,
53,0.2388888888888889,0.6347222222222222,,
54,0.2375,0.6333333333333333,,
55,0.2361111111111111,0.6333333333333333,,
56,0.2361111111111111,0.6333333333333333,,
57,0.2361111111111111,0.6319444444444444,,
58,0.23472222222222222,0.6319444444444444,,
59,0.23194444444444445,0.6305555555555555,,
60,0.23055555555555557,0.6305555555555555,,
61,0.22916666666666666,0.6291666666666667,,
62,0.22777777777777777,0.6277777777777778,,
63,0.2263888888888889,0.6263888888888889,,
64,0.22361111111111112,0.6263888888888889,,
65,0.22361111111111112,0.6263888888888889,,
66,0.22361111111111112,0.6236111111111111,,
67,0.2222222222222222,0.6236111111111111,,
68,0.2222222222222222,0.6222222222222222,,
69,0.22083333333333333,0.6236111111111111,,
70,0.22083333333333333,0.6236111111111111,,
71,0.22083333333333333,0.6222222222222222,,
72,0.21944444444444444,0.6208333333333333,,
73,0.21666666666666667,0.6180555555555556,,
74,0.2152777777777778,0.6208333333333333,,
75,0.21666666666666667,0.6180555555555556,,
76,0.21666666666666667,0.6180555555555556,,
77,0.21666666666666667,0.6180555555555556,,
78,0.21666666666666667,0.6180555555555556,,
79,0.2152777777777778,0.6166666666666667,,
80,0.2152777777777778,0.6152777777777778,,
81,0.2152777777777778,0.6152777777777778,,
82,0.21666666666666667,0.6138888888888889,,
